clip_path,label,source_group,source_files,start_second,duration_seconds
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00595.wav,no_rain,people,/home/amani/phd/people/4s/training/busy-street-ambience-195884_chunk_4622.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00303.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/freesound_community-rain-while-in-parked-car-57994.mp3,104.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00500.wav,no_rain,calm,/home/amani/phd/calm/training/busy-street-ambience-195884_chunk_405.wav | /home/amani/phd/calm/training/busy-street-ambience-195884_chunk_517.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00462.wav,no_rain,calm,/home/amani/phd/calm/training/busy-street-ambience-195884_chunk_370.wav | /home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_282.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00389.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/freesound_community-rain_inside_of_a_car-77152.mp3,24.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00236.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/donrain-rain-inside-a-car-113602.mp3,680.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00483.wav,no_rain,busy,/home/amani/phd/busy/noisy-street-50343.wav,64.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00268.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/31736081-rain-on-car-shield-361559.mp3,84.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00306.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/donrain-rain-inside-a-car-113602.mp3,284.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00118.wav,rain,light_rain,/home/amani/phd/rain/light/donrain-rain-inside-a-car-2-145404.mp3,284.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00635.wav,no_rain,calm,/home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_283.wav | /home/amani/phd/calm/training/busy-street-ambience-195884_chunk_555.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00674.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/freesound_community-rain-from-inside-car-52047.mp3,204.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00250.wav,rain,light_rain,/home/amani/phd/rain/light/donrain-rain-inside-a-car-2-145404.mp3,48.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00335.wav,no_rain,calm,/home/amani/phd/calm/training/busy-street-ambience-195884_chunk_268.wav | /home/amani/phd/calm/training/busy-street-ambience-195884_chunk_544.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00322.wav,no_rain,calm,/home/amani/phd/calm/training/busy-street-ambience-195884_chunk_595.wav | /home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_147.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00072.wav,rain,light_rain,/home/amani/phd/rain/light/freesound_community-014472_drops-of-rain-inside-a-car-57156.mp3,68.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00095.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/freesound_community-rain-from-inside-car-52047.mp3,88.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00711.wav,no_rain,calm,/home/amani/phd/calm/training/busy-street-ambience-195884_chunk_294.wav | /home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_197.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00034.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/freesound_community-heavy-rain-on-car-58552.mp3,76.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00438.wav,no_rain,people,/home/amani/phd/people/4s/training/190894-2-0-2.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00449.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/freesound_community-driving-in-rainstorm-interior-17186.mp3,184.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00446.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/freesound_community-rain-from-inside-car-52047.mp3,288.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00717.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/donrain-rain-inside-a-car-113602.mp3,736.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00114.wav,no_rain,busy,/home/amani/phd/busy/youtube_6jrjkofvTgs_audio2.wav,32.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00383.wav,no_rain,busy,/home/amani/phd/busy/busy-street-ambience-195884.wav,1472.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00128.wav,no_rain,calm,/home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_117.wav | /home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_423.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00267.wav,no_rain,busy,/home/amani/phd/busy/Traffic Noise ｜ Date 27-08-2023.wav,428.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00078.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/freesound_community-rain-from-inside-car-52047.mp3,56.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00085.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/31736081-rain-on-car-shield-361559.mp3,88.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00062.wav,no_rain,busy,/home/amani/phd/busy/busy-street-ambience-195884.wav,1524.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00083.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/31736081-rain-on-car-shield-361559.mp3,132.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00458.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/freesound_community-rain-inside-car_summer_johannesburg_14h00-23945.mp3,80.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00240.wav,no_rain,busy,/home/amani/phd/busy/busy-street-ambience-195884.wav,1060.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00677.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/alex_jauk-rain-noises-inside-the-car-216932.mp3,36.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00208.wav,no_rain,calm,/home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_175.wav | /home/amani/phd/calm/training/busy-street-ambience-195884_chunk_292.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00320.wav,no_rain,calm,/home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_398.wav | /home/amani/phd/calm/training/busy-street-ambience-195884_chunk_157.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00437.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/freesound_community-rain-from-inside-car-52047.mp3,280.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00645.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/freesound_community-rain-inside-car_summer_johannesburg_14h00-23945.mp3,32.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00050.wav,no_rain,busy,/home/amani/phd/busy/North Ave Corner Mindanao Ave QC.wav,208.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00132.wav,no_rain,people,/home/amani/phd/people/4s/training/street-market-gap-france-24951_chunk_52.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00433.wav,no_rain,calm,/home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_274.wav | /home/amani/phd/calm/training/busy-street-ambience-195884_chunk_559.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00405.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/freesound_community-heavy-rain-from-inside-car-53318.mp3,324.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00541.wav,no_rain,people,/home/amani/phd/people/4s/training/178520-2-0-23.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00211.wav,no_rain,calm,/home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_213.wav | /home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_271.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00214.wav,no_rain,calm,/home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_172.wav | /home/amani/phd/calm/training/busy-street-ambience-195884_chunk_588.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00105.wav,rain,light_rain,/home/amani/phd/rain/light/donrain-rain-inside-a-car-2-145404.mp3,484.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00610.wav,rain,light_rain,/home/amani/phd/rain/light/donrain-rain-inside-a-car-2-145404.mp3,596.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00338.wav,no_rain,people,/home/amani/phd/people/4s/training/Easy Italian 1 - Cosa ti piace di più mangiare？ ｜ Italians favourite food_chunk_2.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00263.wav,no_rain,people,/home/amani/phd/people/4s/training/178825-2-0-62.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00158.wav,no_rain,calm,/home/amani/phd/calm/training/busy-street-ambience-195884_chunk_548.wav | /home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_179.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00063.wav,rain,light_rain,/home/amani/phd/rain/light/donrain-rain-inside-a-car-2-145404.mp3,56.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00282.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/freesound_community-rain-in-car-driving-window-engine-190711-24400.mp3,20.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00234.wav,no_rain,busy,/home/amani/phd/busy/haridwar-traffic-74234.wav,12.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00239.wav,rain,light_rain,/home/amani/phd/rain/light/donrain-rain-inside-a-car-2-145404.mp3,556.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00224.wav,rain,light_rain,/home/amani/phd/rain/light/freesound_community-raindrops-on-car-roof-18235.mp3,56.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00146.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/31736081-rain-on-car-shield-361559.mp3,80.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00672.wav,no_rain,busy,"/home/amani/phd/busy/Heavy traffic sound on Gandhi Circle , Jaipur, Rajasthan ｜ Date 12-02-2023.wav",376.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00374.wav,rain,light_rain,/home/amani/phd/rain/light/donrain-rain-inside-a-car-2-145404.mp3,76.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00119.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/31736081-rain-on-car-shield-361559.mp3,228.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00367.wav,no_rain,calm,/home/amani/phd/calm/training/busy-street-ambience-195884_chunk_541.wav | /home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_376.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00251.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/freesound_community-driving-in-rainstorm-interior-17186.mp3,156.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00677.wav,no_rain,calm,/home/amani/phd/calm/training/busy-street-ambience-195884_chunk_334.wav | /home/amani/phd/calm/training/busy-street-ambience-195884_chunk_153.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00010.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/freesound_community-rain-from-inside-car-52047.mp3,140.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00450.wav,rain,light_rain,/home/amani/phd/rain/light/donrain-rain-inside-a-car-2-145404.mp3,528.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00709.wav,rain,light_rain,/home/amani/phd/rain/light/freesound_community-gentle-rain-from-window-24548.mp3,40.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00256.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/donrain-rain-inside-a-car-113602.mp3,364.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00594.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/freesound_community-heavy-rain-from-inside-car-53318.mp3,152.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00390.wav,rain,light_rain,/home/amani/phd/rain/light/donrain-rain-inside-a-car-2-145404.mp3,548.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00473.wav,no_rain,people,/home/amani/phd/people/4s/training/busy-street-ambience-195884_chunk_234.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00439.wav,no_rain,people,/home/amani/phd/people/4s/training/mixkit-loud-children-crowd-outdoors-448_chunk_5.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00558.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/donrain-rain-inside-a-car-113602.mp3,516.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00525.wav,no_rain,busy,/home/amani/phd/busy/busy-street-ambience-195884.wav,844.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00695.wav,no_rain,busy,/home/amani/phd/busy/North Ave Corner Mindanao Ave QC.wav,224.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00461.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/donrain-rain-inside-a-car-113602.mp3,308.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00724.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/freesound_community-heavy-rain-from-inside-car-53318.mp3,164.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00617.wav,no_rain,busy,/home/amani/phd/busy/busy-street-ambience-195884.wav,1460.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00145.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/freesound_community-heavy-rain-on-car-58552.mp3,24.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00502.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/donrain-rain-inside-a-car-113602.mp3,244.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00340.wav,no_rain,calm,/home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_450.wav | /home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_382.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00009.wav,no_rain,calm,/home/amani/phd/calm/training/busy-street-ambience-195884_chunk_341.wav | /home/amani/phd/calm/training/busy-street-ambience-195884_chunk_171.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00620.wav,no_rain,calm,/home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_211.wav | /home/amani/phd/calm/training/busy-street-ambience-195884_chunk_146.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00001.wav,no_rain,busy,/home/amani/phd/busy/busy-street-ambience-195884.wav,572.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00540.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/freesound_community-rain-while-in-parked-car-57994.mp3,84.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00178.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/freesound_community-raincarinterior-20513.mp3,36.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00679.wav,no_rain,calm,/home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_150.wav | /home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_340.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00698.wav,rain,light_rain,/home/amani/phd/rain/light/donrain-rain-inside-a-car-2-145404.mp3,652.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00673.wav,no_rain,people,/home/amani/phd/people/4s/training/160011-2-0-3.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00292.wav,no_rain,calm,/home/amani/phd/calm/training/busy-street-ambience-195884_chunk_321.wav | /home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_99.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00386.wav,no_rain,calm,/home/amani/phd/calm/training/busy-street-ambience-195884_chunk_258.wav | /home/amani/phd/calm/training/busy-street-ambience-195884_chunk_569.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00700.wav,no_rain,busy,"/home/amani/phd/busy/Heavy traffic sound on Gandhi Circle , Jaipur, Rajasthan ｜ Date 12-02-2023.wav",488.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00724.wav,no_rain,people,/home/amani/phd/people/4s/training/Why Do You Live in Milan？ ｜ Easy Italian 53_chunk_45.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00008.wav,rain,light_rain,/home/amani/phd/rain/light/donrain-rain-inside-a-car-2-145404.mp3,32.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00090.wav,no_rain,heavy_traffic,/home/amani/phd/heavy/Heavy Traffic Sound of Crazy Indian Traffic Congestion.wav,380.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00668.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/alex_jauk-rain-on-car-ambience-404671.mp3,12.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00727.wav,no_rain,calm,/home/amani/phd/calm/training/busy-street-ambience-195884_chunk_240.wav | /home/amani/phd/calm/training/busy-street-ambience-195884_chunk_158.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00358.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/alex_jauk-rain-noises-inside-the-car-216932.mp3,32.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00053.wav,no_rain,calm,/home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_416.wav | /home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_168.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00255.wav,no_rain,busy,/home/amani/phd/busy/North Ave Corner Mindanao Ave QC.wav,184.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00330.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/donrain-rain-inside-a-car-113602.mp3,288.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00603.wav,no_rain,calm,/home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_164.wav | /home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_191.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00388.wav,no_rain,calm,/home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_419.wav | /home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_404.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00358.wav,no_rain,busy,/home/amani/phd/busy/Traffic Noise ｜ Date 27-08-2023.wav,40.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00259.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/freesound_community-013248_rain-from-inside-carwav-57915.mp3,68.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00415.wav,no_rain,busy,/home/amani/phd/busy/youtube_6jrjkofvTgs_audio3.wav,128.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00373.wav,rain,light_rain,/home/amani/phd/rain/light/freesound_community-rain-in-a-window-30246.mp3,28.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00345.wav,no_rain,busy,/home/amani/phd/busy/North Ave Corner Mindanao Ave QC.wav,104.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00152.wav,no_rain,busy,/home/amani/phd/busy/Traffic Noise ｜ Date 27-08-2023.wav,64.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00143.wav,rain,light_rain,/home/amani/phd/rain/light/freesound_community-raindrops-on-car-roof-18235.mp3,44.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00526.wav,rain,light_rain,/home/amani/phd/rain/light/freesound_community-raindrops-on-car-roof-18235.mp3,292.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00378.wav,no_rain,people,/home/amani/phd/people/4s/training/196084-2-0-1.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00606.wav,no_rain,calm,/home/amani/phd/calm/training/busy-street-ambience-195884_chunk_301.wav | /home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_358.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00362.wav,no_rain,busy,/home/amani/phd/busy/youtube_6jrjkofvTgs_audio2.wav,4.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00658.wav,no_rain,calm,/home/amani/phd/calm/training/busy-street-ambience-195884_chunk_560.wav | /home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_177.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00441.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/donrain-rain-inside-a-car-113602.mp3,408.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00532.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/freesound_community-rain-heavy-inside-car-windshield-pei-summer-03-23741.mp3,100.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00440.wav,no_rain,people,/home/amani/phd/people/4s/training/children-playing-30728_chunk_2322.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00227.wav,rain,light_rain,/home/amani/phd/rain/light/freesound_community-rain-in-a-window-30246.mp3,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00270.wav,no_rain,calm,/home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_182.wav | /home/amani/phd/calm/training/busy-street-ambience-195884_chunk_145.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00229.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/donrain-rain-inside-a-car-113602.mp3,64.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00517.wav,no_rain,people,/home/amani/phd/people/4s/training/108362-2-0-29.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00535.wav,no_rain,calm,/home/amani/phd/calm/training/busy-street-ambience-195884_chunk_580.wav | /home/amani/phd/calm/training/busy-street-ambience-195884_chunk_362.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00213.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/alex_jauk-rain-on-car-ambience-404671.mp3,28.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00080.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/freesound_community-heavy-rain-on-car-58552.mp3,28.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00149.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/tommylynn-interior-car-in-rain-with-wipers-369260.mp3,4.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00084.wav,no_rain,busy,"/home/amani/phd/busy/Heavy traffic sound on Gandhi Circle , Jaipur, Rajasthan ｜ Date 12-02-2023.wav",116.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00337.wav,no_rain,calm,/home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_303.wav | /home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_434.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00139.wav,no_rain,busy,/home/amani/phd/busy/busy-street-ambience-195884.wav,772.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00672.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/freesound_community-heavy-rain-on-car-58552.mp3,8.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00395.wav,no_rain,calm,/home/amani/phd/calm/training/busy-street-ambience-195884_chunk_524.wav | /home/amani/phd/calm/training/busy-street-ambience-195884_chunk_166.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00556.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/freesound_community-013248_rain-from-inside-carwav-57915.mp3,96.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00134.wav,no_rain,people,/home/amani/phd/people/4s/training/busy-street-ambience-195884_chunk_139.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00134.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/dbsound-rain-falls-at-night-cars-hum-and-people-talk-softly-248228.mp3,292.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00349.wav,no_rain,people,/home/amani/phd/people/4s/training/52882-2-0-4.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00093.wav,no_rain,calm,/home/amani/phd/calm/training/busy-street-ambience-195884_chunk_522.wav | /home/amani/phd/calm/training/busy-street-ambience-195884_chunk_276.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00409.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/freesound_community-driving-in-rainstorm-interior-17186.mp3,76.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00252.wav,no_rain,calm,/home/amani/phd/calm/training/busy-street-ambience-195884_chunk_358.wav | /home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_134.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00508.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/donrain-rain-inside-a-car-113602.mp3,180.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00421.wav,no_rain,calm,/home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_338.wav | /home/amani/phd/calm/training/busy-street-ambience-195884_chunk_326.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00505.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/donrain-rain-inside-a-car-113602.mp3,120.0,4
